0	142.09
10	142.09
25	142.09
45	142.08
55	142.08
70	142.09
85	142.09
100	142.09
118	142.09
130	142.09
145	142.09
160	142.09
175	142.09
190	142.09
205	142.09
220	142.11
240	142.11
250	142.11
265	142.14
280	142.14
