2.145299999999999763e+00
2.122464461999124197e+00
2.133636141999220914e+00
2.167196406000006625e+00
2.186938032999354853e+00
2.190281394999782805e+00
2.233481655999340898e+00
2.265055735998940722e+00
2.284160214999825911e+00
2.262071857998778412e+00
2.267322017999605421e+00
2.234052801999499405e+00
2.236008061999509522e+00
2.232244745999361957e+00
2.238665068998774821e+00
2.218290447999931914e+00
2.346429531999213669e+00
