0.000000000000000000e+00
4.410000000000000031e-01
1.002999999999999892e+00
1.467000000000000082e+00
1.941000000000000059e+00
2.245000000000000107e+00
2.553999999999999826e+00
2.803999999999999826e+00
3.039000000000000146e+00
3.375000000000000000e+00
3.738999999999999879e+00
4.192999999999999616e+00
4.629999999999999893e+00
5.144000000000000128e+00
5.807999999999999829e+00
6.671999999999999709e+00
7.708000000000000185e+00
