2.145299999999999763e+00
2.118768881999124165e+00
2.125231001999220659e+00
2.154902946000006647e+00
2.170672452999354629e+00
2.171468294999782778e+00
2.212079135999341251e+00
2.241558215998940895e+00
2.258693394999826243e+00
2.233789357998777980e+00
2.235989197999605160e+00
2.198915461999499499e+00
2.197208661999509260e+00
2.189138025999362025e+00
2.189994028998774489e+00
2.162379087999932281e+00
2.281836491999213568e+00
